TIME,TYPE,TEMPERATURE,PRESSURE,HUMIDITY
2019-06-14 17:09:26,AVG,20.78,1010.30,59.02
2019-06-14 17:09:46,AVG,20.78,1010.30,59.02
2019-06-14 17:10:06,AVG,20.78,1010.30,59.02
2019-06-14 17:10:26,AVG,20.78,1010.30,58.54
2019-06-14 17:10:46,AVG,20.78,1010.30,59.02
2019-06-14 17:11:06,AVG,20.78,1010.30,59.33
2019-06-14 17:11:26,AVG,20.78,1010.30,58.07
2019-06-14 17:11:46,AVG,20.78,1010.30,58.86
2019-06-14 17:12:06,AVG,20.78,1010.30,58.70
2019-06-14 17:12:26,AVG,20.78,1010.30,58.54
2019-06-14 17:12:46,AVG,20.78,1010.30,58.70
2019-06-14 17:13:06,AVG,20.78,1010.30,58.86
2019-06-14 17:13:26,AVG,20.78,1010.30,58.54
2019-06-14 17:13:46,AVG,20.78,1010.30,58.54
2019-06-14 17:14:06,AVG,20.78,1010.30,59.02
2019-06-14 17:14:26,AVG,20.78,1010.30,58.39
2019-06-14 17:14:46,AVG,20.78,1010.30,58.23
2019-06-14 17:15:06,AVG,20.78,1010.30,58.23
2019-06-14 17:15:26,AVG,20.78,1010.30,57.91
2019-06-14 17:15:46,AVG,20.78,1010.30,58.54
2019-06-14 17:16:06,AVG,20.78,1010.30,58.23
2019-06-14 17:16:26,AVG,20.78,1010.30,58.39
2019-06-14 17:16:46,AVG,20.78,1010.30,58.23
2019-06-14 17:17:06,AVG,20.78,1010.30,58.07
2019-06-14 17:17:26,AVG,20.78,1010.30,57.91
2019-06-14 17:17:46,AVG,20.78,1010.30,58.07
2019-06-14 17:18:06,AVG,20.78,1010.30,58.70
2019-06-14 17:18:26,AVG,20.78,1010.30,58.07
2019-06-14 17:18:46,AVG,20.78,1010.30,57.91
2019-06-14 17:19:06,AVG,20.78,1010.30,57.76
2019-06-14 17:19:26,AVG,20.78,1010.30,57.91
2019-06-14 17:19:46,AVG,20.78,1010.30,57.76
2019-06-14 17:20:06,AVG,20.78,1010.30,57.91
2019-06-14 17:20:26,AVG,20.78,1010.30,57.91
2019-06-14 17:20:46,AVG,20.78,1010.30,57.91
2019-06-14 17:21:06,AVG,20.78,1010.30,57.60
2019-06-14 17:21:26,AVG,20.78,1010.30,57.44
2019-06-14 17:21:46,AVG,20.78,1010.30,56.97
2019-06-14 17:22:06,AVG,20.78,1010.30,57.76
2019-06-14 17:22:26,AVG,20.78,1010.30,57.76
2019-06-14 17:22:46,AVG,20.78,1010.30,57.60
2019-06-14 17:23:06,AVG,20.78,1010.30,57.44
2019-06-14 17:23:26,AVG,20.78,1010.30,57.28
2019-06-14 17:23:46,AVG,20.78,1010.30,57.44
2019-06-14 17:24:06,AVG,20.78,1010.30,57.76
2019-06-14 17:24:26,AVG,20.78,1010.30,57.44
2019-06-14 17:24:46,AVG,20.78,1010.30,57.76
2019-06-14 17:25:06,AVG,20.78,1010.30,57.44
2019-06-14 17:25:26,AVG,20.78,1010.30,57.60
2019-06-14 17:25:46,AVG,20.78,1010.30,57.44
2019-06-14 17:26:06,AVG,20.78,1010.30,57.60
2019-06-14 17:26:26,AVG,20.78,1010.30,57.44
2019-06-14 17:26:46,AVG,20.78,1010.30,57.44
2019-06-14 17:27:06,AVG,20.78,1010.30,57.44
2019-06-14 17:27:26,AVG,20.78,1010.30,57.28
2019-06-14 17:27:46,AVG,20.78,1010.30,57.28
2019-06-14 17:28:06,AVG,20.78,1010.30,57.76
2019-06-14 17:28:26,AVG,20.78,1010.30,57.44
2019-06-14 17:28:46,AVG,20.78,1010.30,57.28
2019-06-14 17:29:06,AVG,20.78,1010.30,57.44
2019-06-14 17:29:26,AVG,20.78,1010.30,57.60
2019-06-14 17:29:46,AVG,20.78,1010.30,57.91
2019-06-14 17:30:06,AVG,20.78,1010.30,57.60
2019-06-14 17:30:26,AVG,20.78,1010.30,57.44
2019-06-14 17:30:46,AVG,20.78,1009.22,56.97
2019-06-14 17:31:06,AVG,20.78,1010.30,57.28
2019-06-14 17:31:26,AVG,20.78,1010.30,57.12
2019-06-14 17:31:46,AVG,20.78,1010.30,57.28
2019-06-14 17:32:06,AVG,20.78,1010.30,57.12
2019-06-14 17:32:26,AVG,20.78,1010.30,57.28
2019-06-14 17:32:46,AVG,20.78,1010.30,57.60
2019-06-14 17:33:06,AVG,20.78,1010.30,57.44
2019-06-14 17:33:26,AVG,20.78,1010.30,57.76
2019-06-14 17:33:46,AVG,20.78,1010.30,57.44
2019-06-14 17:34:06,AVG,20.78,1010.30,57.28
2019-06-14 17:34:26,AVG,20.78,1010.30,57.28
2019-06-14 17:34:46,AVG,20.78,1010.30,57.44
2019-06-14 17:35:06,AVG,20.78,1010.30,57.28
2019-06-14 17:35:26,AVG,20.78,1010.30,57.44
2019-06-14 17:35:46,AVG,20.78,1010.30,57.44
2019-06-14 17:36:06,AVG,20.78,1010.30,57.28
2019-06-14 17:36:26,AVG,20.78,1010.30,57.28
2019-06-14 17:36:46,AVG,20.78,1010.30,57.76
2019-06-14 17:37:06,AVG,20.78,1010.30,58.54
2019-06-14 17:37:26,AVG,20.78,1010.30,57.91
2019-06-14 17:37:46,AVG,20.78,1010.30,58.07
2019-06-14 17:38:06,AVG,20.78,1010.30,58.23
2019-06-14 17:38:26,AVG,20.78,1010.30,58.07
2019-06-14 17:38:46,AVG,20.78,1010.30,58.70
2019-06-14 17:39:06,AVG,20.78,1010.30,59.02
2019-06-14 17:39:26,AVG,20.78,1010.30,58.39
2019-06-14 17:39:46,AVG,20.78,1010.30,58.39
2019-06-14 17:40:06,AVG,20.78,1010.30,57.91
2019-06-14 17:40:26,AVG,20.78,1010.30,56.97
2019-06-14 17:40:46,AVG,20.78,1010.30,58.23
2019-06-14 17:41:06,AVG,20.78,1010.30,58.23
2019-06-14 17:41:26,AVG,20.78,1010.30,58.39
2019-06-14 17:41:46,AVG,20.78,1010.30,58.39
2019-06-14 17:42:06,AVG,20.78,1010.30,58.23
2019-06-14 17:42:26,AVG,20.78,1010.30,58.23
2019-06-14 17:42:46,AVG,20.78,1010.30,57.91
2019-06-14 17:43:06,AVG,20.78,1010.30,58.07
2019-06-14 17:43:26,AVG,20.78,1010.30,58.07
2019-06-14 17:43:46,AVG,20.78,1010.30,57.60
2019-06-14 17:44:06,AVG,20.78,1010.30,58.07
2019-06-14 17:44:26,AVG,20.78,1010.30,57.91
2019-06-14 17:44:46,AVG,20.78,1010.30,57.76
2019-06-14 17:45:06,AVG,20.78,1010.30,57.91
2019-06-14 17:45:26,AVG,20.78,1010.30,57.91
2019-06-14 17:45:46,AVG,20.78,1010.30,58.23
2019-06-14 17:46:06,AVG,20.78,1010.30,57.60
2019-06-14 17:46:26,AVG,20.78,1010.30,57.44
2019-06-14 17:46:46,AVG,20.78,1010.30,56.97
2019-06-14 17:47:06,AVG,20.78,1010.30,57.12
2019-06-14 17:47:26,AVG,20.78,1010.30,57.28
2019-06-14 17:47:46,AVG,20.78,1010.30,57.28
2019-06-14 17:48:06,AVG,20.78,1010.30,56.34
2019-06-14 17:48:26,AVG,20.78,1010.30,57.12
2019-06-14 17:48:46,AVG,20.78,1010.30,57.28
2019-06-14 17:49:06,AVG,20.78,1010.30,56.97
2019-06-14 17:49:26,AVG,20.78,1010.30,57.12
2019-06-14 17:49:46,AVG,20.78,1010.30,56.81
2019-06-14 17:50:06,AVG,20.78,1010.30,56.49
2019-06-14 17:50:26,AVG,20.78,1010.30,56.65
2019-06-14 17:50:46,AVG,20.78,1010.30,57.28
2019-06-14 17:51:06,AVG,20.78,1010.30,56.49
2019-06-14 17:51:26,AVG,20.78,1010.30,57.12
2019-06-14 17:51:46,AVG,20.78,1010.30,56.49
2019-06-14 17:52:06,AVG,20.78,1010.30,56.81
2019-06-14 17:52:26,AVG,20.78,1010.30,56.81
2019-06-14 17:52:46,AVG,20.78,1010.30,56.65
2019-06-14 17:53:06,AVG,20.78,1010.30,56.81
2019-06-14 17:53:26,AVG,20.78,1010.30,56.65
2019-06-14 17:53:46,AVG,20.78,1010.30,56.97
2019-06-14 17:54:06,AVG,20.78,1010.30,56.65
2019-06-14 17:54:26,AVG,20.78,1010.30,56.49
2019-06-14 17:54:46,AVG,20.78,1010.30,56.49
2019-06-14 17:55:06,AVG,20.78,1010.30,56.34
2019-06-14 17:55:26,AVG,20.78,1010.30,56.81
2019-06-14 17:55:46,AVG,20.78,1010.30,56.97
2019-06-14 17:56:06,AVG,20.78,1010.30,56.49
2019-06-14 17:56:26,AVG,20.78,1010.30,56.34
2019-06-14 17:56:46,AVG,20.78,1010.30,56.49
2019-06-14 17:57:06,AVG,20.78,1010.30,56.81
2019-06-14 17:57:26,AVG,20.78,1010.30,57.44
2019-06-14 17:57:46,AVG,20.78,1010.30,56.49
2019-06-14 17:58:06,AVG,21.00,1010.30,56.18
2019-06-14 17:58:26,AVG,20.78,1010.30,56.34
2019-06-14 17:58:46,AVG,20.78,1010.30,56.18
2019-06-14 17:59:06,AVG,20.78,1010.30,56.18
2019-06-14 17:59:26,AVG,20.78,1010.30,56.34
2019-06-14 17:59:46,AVG,20.78,1010.30,56.18
2019-06-14 18:00:06,AVG,20.78,1010.30,56.18
2019-06-14 18:00:26,AVG,20.78,1010.30,57.12
2019-06-14 18:00:46,AVG,20.78,1010.30,55.86
2019-06-14 18:01:06,AVG,20.78,1010.30,56.34
2019-06-14 18:01:26,AVG,21.00,1010.30,56.18
2019-06-14 18:01:46,AVG,20.78,1010.30,56.02
2019-06-14 18:02:06,AVG,20.78,1010.30,56.65
2019-06-14 18:02:26,AVG,20.78,1010.30,56.49
2019-06-14 18:02:46,AVG,20.78,1010.30,56.49
2019-06-14 18:03:06,AVG,20.78,1010.30,56.02
2019-06-14 18:03:26,AVG,20.78,1010.30,55.71
2019-06-14 18:03:46,AVG,20.78,1010.30,55.86
2019-06-14 18:04:06,AVG,20.78,1010.30,56.18
2019-06-14 18:04:26,AVG,20.78,1010.30,56.34
2019-06-14 18:04:46,AVG,20.78,1010.30,55.39
2019-06-14 18:05:06,AVG,20.78,1010.30,55.55
2019-06-14 18:05:26,AVG,20.78,1010.30,56.18
2019-06-14 18:05:46,AVG,20.78,1010.30,55.71
2019-06-14 18:06:06,AVG,20.78,1010.30,55.86
2019-06-14 18:06:26,AVG,20.78,1010.30,55.08
2019-06-14 18:06:46,AVG,20.78,1010.30,55.71
2019-06-14 18:07:06,AVG,20.78,1010.30,55.71
2019-06-14 18:07:26,AVG,20.78,1010.30,55.71
2019-06-14 18:07:46,AVG,20.78,1010.30,55.86
2019-06-14 18:08:06,AVG,20.78,1010.30,55.71
2019-06-14 18:08:26,AVG,20.78,1010.30,55.86
2019-06-14 18:08:46,AVG,20.78,1010.30,56.02
2019-06-14 18:09:06,AVG,20.78,1010.30,55.86
2019-06-14 18:09:26,AVG,20.78,1010.30,55.86
2019-06-14 18:09:46,AVG,20.78,1010.30,55.71
2019-06-14 18:10:06,AVG,20.78,1010.30,56.49
2019-06-14 18:10:26,AVG,20.78,1010.30,55.86
2019-06-14 18:10:46,AVG,20.78,1010.30,56.34
2019-06-14 18:11:06,AVG,20.78,1010.30,55.71
2019-06-14 18:11:26,AVG,20.78,1010.30,57.12
2019-06-14 18:11:46,AVG,21.00,1010.30,56.18
2019-06-14 18:12:06,AVG,20.78,1010.30,56.18
2019-06-14 18:12:26,AVG,20.78,1010.30,56.65
2019-06-14 18:12:46,AVG,20.78,1010.30,55.55
2019-06-14 18:13:06,AVG,20.78,1010.30,55.71
2019-06-14 18:13:26,AVG,20.78,1010.30,55.71
2019-06-14 18:13:46,AVG,20.78,1010.30,55.71
2019-06-14 18:14:06,AVG,20.78,1010.30,55.86
2019-06-14 18:14:26,AVG,20.78,1010.30,56.49
2019-06-14 18:14:46,AVG,20.78,1010.30,55.86
2019-06-14 18:15:06,AVG,20.78,1010.30,55.71
2019-06-14 18:15:26,AVG,20.78,1010.30,55.86
2019-06-14 18:15:46,AVG,20.78,1010.30,56.81
2019-06-14 18:16:06,AVG,20.78,1010.30,55.86
2019-06-14 18:16:26,AVG,20.78,1010.30,55.86
2019-06-14 18:16:46,AVG,20.78,1010.30,56.02
2019-06-14 18:17:06,AVG,20.78,1010.30,55.71
2019-06-14 18:17:26,AVG,20.78,1010.30,55.39
2019-06-14 18:17:46,AVG,20.78,1010.30,55.86
2019-06-14 18:18:06,AVG,20.78,1010.30,55.86
2019-06-14 18:18:26,AVG,20.78,1010.30,55.86
2019-06-14 18:18:46,AVG,20.78,1010.30,55.71
2019-06-14 18:19:06,AVG,20.78,1010.30,56.02
2019-06-14 18:19:26,AVG,20.78,1010.30,56.49
2019-06-14 18:19:46,AVG,20.78,1010.30,56.02
2019-06-14 18:20:06,AVG,20.78,1010.30,55.86
2019-06-14 18:20:26,AVG,20.78,1010.30,56.02
2019-06-14 18:20:46,AVG,20.78,1010.30,55.23
2019-06-14 18:21:06,AVG,20.78,1010.30,55.71
2019-06-14 18:21:26,AVG,20.78,1010.30,56.97
2019-06-14 18:21:46,AVG,20.78,1010.30,56.65
2019-06-14 18:22:06,AVG,20.78,1010.30,56.49
2019-06-14 18:22:26,AVG,20.78,1010.30,56.18
2019-06-14 18:22:46,AVG,20.78,1010.30,56.34
2019-06-14 18:23:06,AVG,20.78,1010.30,56.34
2019-06-14 18:23:26,AVG,20.78,1010.30,56.34
2019-06-14 18:23:46,AVG,20.78,1010.30,56.49
2019-06-14 18:24:06,AVG,20.78,1010.30,56.81
2019-06-14 18:24:26,AVG,20.78,1010.30,56.18
2019-06-14 18:24:46,AVG,20.78,1010.30,56.65
2019-06-14 18:25:06,AVG,20.78,1010.30,56.65
2019-06-14 18:25:26,AVG,20.78,1010.30,55.86
2019-06-14 18:25:46,AVG,20.78,1010.30,56.49
2019-06-14 18:26:06,AVG,20.78,1010.30,56.81
2019-06-14 18:26:26,AVG,20.78,1010.30,56.49
2019-06-14 18:26:46,AVG,20.78,1010.30,56.18
2019-06-14 18:27:06,AVG,20.78,1010.30,56.18
2019-06-14 18:27:26,AVG,20.78,1010.30,56.65
2019-06-14 18:27:46,AVG,20.78,1010.30,56.81
2019-06-14 18:28:06,AVG,20.78,1010.30,56.97
2019-06-14 18:28:26,AVG,20.78,1010.30,57.91
2019-06-14 18:28:46,AVG,20.78,1010.30,56.81
2019-06-14 18:29:06,AVG,20.78,1010.30,56.97
2019-06-14 18:29:26,AVG,20.78,1010.30,56.34
2019-06-14 18:29:46,AVG,20.78,1010.30,56.02
2019-06-14 18:30:06,AVG,20.78,1010.30,55.86
2019-06-14 18:30:26,AVG,20.78,1010.30,55.08
2019-06-14 18:30:46,AVG,20.78,1010.30,55.71
2019-06-14 18:31:06,AVG,20.78,1010.30,55.86
2019-06-14 18:31:26,AVG,20.78,1010.30,55.86
2019-06-14 18:31:46,AVG,20.78,1010.30,55.71
2019-06-14 18:32:06,AVG,20.78,1010.30,55.55
2019-06-14 18:32:26,AVG,21.00,1010.30,55.08
2019-06-14 18:32:46,AVG,20.78,1010.30,55.08
2019-06-14 18:33:06,AVG,20.78,1010.30,55.39
2019-06-14 18:33:26,AVG,20.78,1010.30,55.23
2019-06-14 18:33:46,AVG,20.78,1010.30,54.76
2019-06-14 18:34:06,AVG,20.78,1010.30,55.08
2019-06-14 18:34:26,AVG,20.78,1010.30,55.71
2019-06-14 18:34:46,AVG,20.78,1010.30,55.08
2019-06-14 18:35:06,AVG,20.78,1010.30,55.86
2019-06-14 18:35:26,AVG,20.78,1010.30,55.71
2019-06-14 18:35:46,AVG,20.78,1010.30,57.44
2019-06-14 18:36:06,AVG,20.78,1010.30,56.81
2019-06-14 18:36:26,AVG,20.78,1010.30,56.97
2019-06-14 18:36:46,AVG,20.78,1010.30,55.55
2019-06-14 18:37:06,AVG,20.78,1010.30,56.81
2019-06-14 18:37:26,AVG,20.78,1010.30,55.55
2019-06-14 18:37:46,AVG,20.78,1010.30,57.28
2019-06-14 18:38:06,AVG,20.78,1010.30,56.49
2019-06-14 18:38:26,AVG,20.78,1010.30,55.08
2019-06-14 18:38:46,AVG,20.78,1010.30,55.71
2019-06-14 18:39:06,AVG,20.78,1010.30,56.49
2019-06-14 18:39:26,AVG,20.78,1010.30,57.12
2019-06-14 18:39:46,AVG,20.78,1010.30,57.44
2019-06-14 18:40:06,AVG,20.78,1010.30,57.12
2019-06-14 18:40:26,AVG,20.78,1010.30,56.97
2019-06-14 18:40:46,AVG,20.78,1010.30,56.18
2019-06-14 18:41:06,AVG,20.78,1010.30,55.39
2019-06-14 18:41:26,AVG,20.78,1010.30,56.97
2019-06-14 18:41:46,AVG,20.78,1010.30,56.18
2019-06-14 18:42:06,AVG,20.78,1010.30,55.86
2019-06-14 18:42:26,AVG,20.78,1010.30,55.86
2019-06-14 18:42:46,AVG,20.78,1010.30,55.86
2019-06-14 18:43:06,AVG,20.78,1010.30,55.39
2019-06-14 18:43:26,AVG,20.78,1010.30,55.86
2019-06-14 18:43:46,AVG,20.78,1010.30,55.23
2019-06-14 18:44:06,AVG,20.78,1010.30,55.08
2019-06-14 18:44:26,AVG,20.78,1010.30,55.86
2019-06-14 18:44:46,AVG,20.78,1010.30,55.08
2019-06-14 18:45:06,AVG,20.78,1010.30,55.39
2019-06-14 18:45:26,AVG,20.78,1010.30,54.76
2019-06-14 18:45:46,AVG,20.78,1010.30,54.44
2019-06-14 18:46:06,AVG,20.78,1010.30,55.39
2019-06-14 18:46:26,AVG,20.78,1010.30,54.76
2019-06-14 18:46:46,AVG,20.78,1010.30,55.55
2019-06-14 18:47:06,AVG,20.78,1010.30,54.76
2019-06-14 18:47:26,AVG,20.78,1010.30,54.60
2019-06-14 18:47:46,AVG,20.78,1010.30,54.76
2019-06-14 18:48:06,AVG,20.78,1010.30,55.86
2019-06-14 18:48:26,AVG,20.78,1010.30,55.23
2019-06-14 18:48:46,AVG,20.78,1010.30,54.76
2019-06-14 18:49:06,AVG,20.78,1010.30,54.76
2019-06-14 18:49:26,AVG,20.78,1010.30,55.23
2019-06-14 18:49:46,AVG,20.78,1010.30,55.39
2019-06-14 18:50:06,AVG,20.78,1010.30,55.55
2019-06-14 18:50:26,AVG,20.78,1010.30,55.86
2019-06-14 18:50:46,AVG,20.78,1010.30,55.86
2019-06-14 18:51:06,AVG,21.00,1010.30,54.76
2019-06-14 18:51:26,AVG,20.78,1010.30,54.92
2019-06-14 18:51:46,AVG,20.78,1010.30,54.13
2019-06-14 18:52:06,AVG,20.78,1010.30,55.55
2019-06-14 18:52:26,AVG,20.78,1010.30,54.13
2019-06-14 18:52:46,AVG,20.78,1010.30,55.39
2019-06-14 18:53:06,AVG,20.78,1010.30,55.55
2019-06-14 18:53:26,AVG,20.78,1010.30,54.92
2019-06-14 18:53:46,AVG,20.78,1010.30,55.71
2019-06-14 18:54:06,AVG,20.78,1010.30,56.18
2019-06-14 18:54:26,AVG,20.78,1010.30,54.92
2019-06-14 18:54:46,AVG,20.78,1010.30,55.39
2019-06-14 18:55:06,AVG,20.78,1010.30,54.44
2019-06-14 18:55:26,AVG,20.78,1010.30,55.55
2019-06-14 18:55:46,AVG,20.78,1010.30,54.29
2019-06-14 18:56:06,AVG,20.78,1010.30,54.44
2019-06-14 18:56:26,AVG,21.00,1010.30,54.60
2019-06-14 18:56:46,AVG,20.78,1010.30,55.39
2019-06-14 18:57:06,AVG,20.78,1010.30,54.29
2019-06-14 18:57:26,AVG,20.78,1010.30,54.13
2019-06-14 18:57:46,AVG,20.78,1010.30,54.44
2019-06-14 18:58:06,AVG,20.78,1010.30,54.44
2019-06-14 18:58:26,AVG,20.78,1010.30,54.92
2019-06-14 18:58:46,AVG,20.78,1010.30,54.92
2019-06-14 18:59:06,AVG,20.78,1010.30,55.71
2019-06-14 18:59:26,AVG,20.78,1010.30,54.92
2019-06-14 18:59:46,AVG,20.78,1010.30,55.08
2019-06-14 19:00:06,AVG,20.78,1010.30,55.23
2019-06-14 19:00:26,AVG,20.78,1010.30,55.08
2019-06-14 19:00:46,AVG,20.78,1010.30,55.23
2019-06-14 19:01:06,AVG,20.78,1010.30,54.92
2019-06-14 19:01:26,AVG,20.78,1010.30,55.08
2019-06-14 19:01:46,AVG,20.78,1010.30,54.29
2019-06-14 19:02:06,AVG,20.78,1010.30,54.92
2019-06-14 19:02:26,AVG,20.78,1010.30,54.92
2019-06-14 19:02:46,AVG,20.78,1010.30,54.60
2019-06-14 19:03:06,AVG,20.78,1010.30,54.76
2019-06-14 19:03:26,AVG,20.78,1010.30,54.44
2019-06-14 19:03:46,AVG,20.78,1010.30,55.39
2019-06-14 19:04:06,AVG,20.78,1010.30,54.92
2019-06-14 19:04:26,AVG,20.78,1010.30,55.23
2019-06-14 19:04:46,AVG,20.78,1010.30,54.92
2019-06-14 19:05:06,AVG,20.78,1010.30,55.08
2019-06-14 19:05:26,AVG,20.78,1010.30,54.60
2019-06-14 19:05:46,AVG,20.78,1010.30,54.60
2019-06-14 19:06:06,AVG,20.78,1010.30,54.44
2019-06-14 19:06:26,AVG,20.78,1010.30,54.92
2019-06-14 19:06:46,AVG,20.78,1010.30,54.76
2019-06-14 19:07:06,AVG,20.78,1010.30,55.23
2019-06-14 19:07:26,AVG,20.78,1010.30,54.76
2019-06-14 19:07:46,AVG,20.78,1010.30,55.08
2019-06-14 19:08:06,AVG,20.78,1010.30,54.76
2019-06-14 19:08:26,AVG,20.78,1010.30,55.23
2019-06-14 19:08:46,AVG,20.78,1010.30,55.08
2019-06-14 19:09:06,AVG,20.78,1010.30,55.08
2019-06-14 19:09:26,AVG,20.78,1010.30,54.92
2019-06-14 19:09:46,AVG,20.78,1010.30,54.92
2019-06-14 19:10:06,AVG,20.78,1010.30,54.92
2019-06-14 19:10:26,AVG,20.78,1010.30,54.76
2019-06-14 19:10:46,AVG,20.78,1010.30,54.92
2019-06-14 19:11:06,AVG,20.78,1010.30,55.08
2019-06-14 19:11:26,AVG,20.78,1010.30,54.29
2019-06-14 19:11:46,AVG,20.78,1010.30,55.08
2019-06-14 19:12:06,AVG,20.78,1010.30,55.39
2019-06-14 19:12:26,AVG,20.78,1010.30,56.02
2019-06-14 19:12:46,AVG,20.78,1010.30,55.23
2019-06-14 19:13:06,AVG,20.78,1010.30,56.02
2019-06-14 19:13:26,AVG,20.78,1010.30,55.23
2019-06-14 19:13:46,AVG,20.78,1010.30,55.08
2019-06-14 19:14:06,AVG,20.78,1010.30,55.08
2019-06-14 19:14:26,AVG,20.78,1010.30,55.08
2019-06-14 19:14:46,AVG,20.78,1010.30,55.23
2019-06-14 19:15:06,AVG,20.78,1010.30,55.55
2019-06-14 19:15:26,AVG,20.78,1010.30,55.55
2019-06-14 19:15:46,AVG,20.78,1010.30,55.71
2019-06-14 19:16:06,AVG,20.78,1010.30,55.08
2019-06-14 19:16:26,AVG,20.78,1010.30,55.55
2019-06-14 19:16:46,AVG,20.78,1010.30,55.55
2019-06-14 19:17:06,AVG,20.78,1010.30,55.08
2019-06-14 19:17:26,AVG,20.78,1010.30,55.08
2019-06-14 19:17:46,AVG,20.78,1010.30,54.92
2019-06-14 19:18:06,AVG,20.78,1010.30,55.71
2019-06-14 19:18:26,AVG,20.78,1010.30,55.08
2019-06-14 19:18:46,AVG,20.78,1010.30,55.08
2019-06-14 19:19:06,AVG,20.78,1010.30,55.23
2019-06-14 19:19:26,AVG,20.78,1010.30,56.02
2019-06-14 19:19:46,AVG,20.78,1010.30,55.23
2019-06-14 19:20:06,AVG,20.78,1010.30,55.39
2019-06-14 19:20:26,AVG,20.78,1010.30,55.39
2019-06-14 19:20:46,AVG,20.78,1010.30,55.55
2019-06-14 19:21:06,AVG,20.78,1010.30,55.39
2019-06-14 19:21:26,AVG,20.78,1010.30,55.23
2019-06-14 19:21:46,AVG,20.78,1010.30,55.08
2019-06-14 19:22:06,AVG,20.78,1010.30,55.39
2019-06-14 19:22:26,AVG,20.78,1010.30,55.55
2019-06-14 19:22:46,AVG,20.78,1010.30,56.34
2019-06-14 19:23:06,AVG,20.78,1010.30,55.55
2019-06-14 19:23:26,AVG,20.78,1010.30,55.39
2019-06-14 19:23:46,AVG,20.78,1010.30,55.55
2019-06-14 19:24:06,AVG,20.78,1010.30,55.39
2019-06-14 19:24:26,AVG,20.78,1010.30,55.71
2019-06-14 19:24:46,AVG,20.78,1010.30,55.39
2019-06-14 19:25:06,AVG,20.78,1010.30,55.55
2019-06-14 19:25:26,AVG,20.78,1010.30,55.55
2019-06-14 19:25:46,AVG,20.78,1010.30,55.55
2019-06-14 19:26:06,AVG,20.78,1010.30,55.71
2019-06-14 19:26:26,AVG,20.78,1010.30,55.39
2019-06-14 19:26:46,AVG,20.78,1010.30,55.55
2019-06-14 19:27:06,AVG,20.78,1010.30,55.39
2019-06-14 19:27:26,AVG,20.78,1010.30,55.55
2019-06-14 19:27:46,AVG,20.78,1010.30,56.02
2019-06-14 19:28:06,AVG,20.78,1010.30,55.71
2019-06-14 19:28:26,AVG,20.78,1010.30,55.71
2019-06-14 19:28:46,AVG,20.78,1010.30,55.71
2019-06-14 19:29:06,AVG,20.78,1010.30,55.55
2019-06-14 19:29:26,AVG,20.57,1010.30,55.55
2019-06-14 19:29:46,AVG,20.78,1010.30,55.71
2019-06-14 19:30:06,AVG,20.57,1010.30,55.08
2019-06-14 19:30:26,AVG,20.78,1010.30,55.71
2019-06-14 19:30:46,AVG,20.78,1010.30,55.71
2019-06-14 19:31:06,AVG,20.78,1010.30,55.71
2019-06-14 19:31:26,AVG,20.78,1010.30,55.55
2019-06-14 19:31:46,AVG,20.78,1010.30,55.55
2019-06-14 19:32:06,AVG,20.78,1010.30,55.86
2019-06-14 19:32:26,AVG,20.78,1010.30,56.02
2019-06-14 19:32:46,AVG,20.78,1010.30,56.18
2019-06-14 19:33:06,AVG,20.78,1010.30,55.86
2019-06-14 19:33:26,AVG,20.57,1010.30,55.71
2019-06-14 19:33:46,AVG,20.78,1010.30,56.02
2019-06-14 19:34:06,AVG,20.78,1010.30,55.71
2019-06-14 19:34:26,AVG,20.78,1010.30,56.02
2019-06-14 19:34:46,AVG,20.78,1010.30,56.18
2019-06-14 19:35:06,AVG,20.78,1010.30,56.18
2019-06-14 19:35:26,AVG,20.78,1010.30,56.18
2019-06-14 19:35:46,AVG,20.57,1010.30,56.49
2019-06-14 19:36:06,AVG,20.78,1010.30,56.18
2019-06-14 19:36:26,AVG,20.78,1010.30,55.71
2019-06-14 19:36:46,AVG,20.57,1010.30,56.18
2019-06-14 19:37:06,AVG,20.57,1010.30,55.55
2019-06-14 19:37:26,AVG,20.78,1010.30,55.86
2019-06-14 19:37:46,AVG,20.78,1010.30,56.18
2019-06-14 19:38:06,AVG,20.78,1010.30,55.86
2019-06-14 19:38:26,AVG,20.78,1010.30,55.55
2019-06-14 19:38:46,AVG,20.78,1010.30,55.55
2019-06-14 19:39:06,AVG,20.78,1010.30,56.18
2019-06-14 19:39:26,AVG,20.78,1010.30,55.86
2019-06-14 19:39:46,AVG,20.78,1010.30,56.02
2019-06-14 19:40:06,AVG,20.78,1010.30,56.02
2019-06-14 19:40:26,AVG,20.78,1010.30,56.02
2019-06-14 19:40:46,AVG,20.78,1010.30,56.02
2019-06-14 19:41:06,AVG,20.78,1010.30,56.18
2019-06-14 19:41:26,AVG,20.78,1010.30,55.71
2019-06-14 19:41:46,AVG,20.78,1010.30,56.02
2019-06-14 19:42:06,AVG,20.78,1010.30,55.86
2019-06-14 19:42:26,AVG,20.57,1010.30,55.71
2019-06-14 19:42:46,AVG,20.57,1010.30,56.34
2019-06-14 19:43:06,AVG,20.57,1010.30,55.71
2019-06-14 19:43:26,AVG,20.57,1010.30,56.65
2019-06-14 19:43:46,AVG,20.78,1010.30,56.18
2019-06-14 19:44:06,AVG,20.78,1010.30,55.86
